RSoft_BSDF_File_Version 2
1 0 5 2 1 0.64
0.3 0.3
-1 1
-1 1
1 0.647 0.647
10 0 45 0.5
4 0 45
Begin_Dispersion_Data
0.647 1.45662 0 1 0 0
End_Dispersion_Data
inside=0 lambda=0.647 phi=0 theta=0
0 0 0 -180 0 0 0 0 0.175025 -65.948 0 0 0 0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18827 144.737 0 180 0 180 0 -0 0 180
0 0 0 0 0 -180 0 180 4.97009e-13 22.8936 0 180 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 180 1.40378e-12 -122.973 0 180 0 -0 0 -0 0 180
0 0 0 180 0 -180 0 -0 1.23331e-12 87.0084 0 -0 0 -180 0 180 0 0
0 180 0 -0 0 -0 0 0 1.80114e-12 -87.7136 0 -0 0 -0 0 -0 0 180
0 0 0 0 0 0 0 -180 0.175025 -65.948 0 -180 0 0 0 0 0 0
0 180 0 180 0 180 0 -0 1.18827 144.737 0 -0 0 180 0 180 0 180
inside=0 lambda=0.647 phi=0 theta=15
0 0 0 -180 0 0 0 0 0.175025 -65.948 0 0 0 0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18827 144.737 0 180 0 180 0 -0 0 180
0 0 0 0 0 -180 0 180 4.97009e-13 22.8936 0 180 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 180 1.40378e-12 -122.973 0 180 0 -0 0 -0 0 180
0 0 0 180 0 -180 0 -0 1.23331e-12 87.0084 0 -0 0 -180 0 180 0 0
0 180 0 -0 0 -0 0 0 1.80114e-12 -87.7136 0 -0 0 -0 0 -0 0 180
0 0 0 0 0 0 0 -180 0.175025 -65.948 0 -180 0 0 0 0 0 0
0 180 0 180 0 180 0 -0 1.18827 144.737 0 -0 0 180 0 180 0 180
inside=0 lambda=0.647 phi=0 theta=30
0 0 0 -180 0 0 0 0 0.175025 -65.948 0 0 0 0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18827 144.737 0 180 0 180 0 -0 0 180
0 0 0 0 0 -180 0 180 4.97009e-13 22.8936 0 180 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 180 1.40378e-12 -122.973 0 180 0 -0 0 -0 0 180
0 0 0 180 0 -180 0 -0 1.23331e-12 87.0084 0 -0 0 -180 0 180 0 0
0 180 0 -0 0 -0 0 0 1.80114e-12 -87.7136 0 -0 0 -0 0 -0 0 180
0 0 0 0 0 0 0 -180 0.175025 -65.948 0 -180 0 0 0 0 0 0
0 180 0 180 0 180 0 -0 1.18827 144.737 0 -0 0 180 0 180 0 180
inside=0 lambda=0.647 phi=0 theta=45
0 0 0 -180 0 0 0 0 0.175025 -65.948 0 0 0 0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18827 144.737 0 180 0 180 0 -0 0 180
0 0 0 0 0 -180 0 180 4.97009e-13 22.8936 0 180 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 180 1.40378e-12 -122.973 0 180 0 -0 0 -0 0 180
0 0 0 180 0 -180 0 -0 1.23331e-12 87.0084 0 -0 0 -180 0 180 0 0
0 180 0 -0 0 -0 0 0 1.80114e-12 -87.7136 0 -0 0 -0 0 -0 0 180
0 0 0 0 0 0 0 -180 0.175025 -65.948 0 -180 0 0 0 0 0 0
0 180 0 180 0 180 0 -0 1.18827 144.737 0 -0 0 180 0 180 0 180
inside=0 lambda=0.647 phi=5 theta=0
0 -0 0 -180 0 0 0 0 0.172043 -69.7909 0 0 0 -0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18635 142.737 0 180 0 180 0 -0 0 180
0 0 0 -0 0 -180 0 -180 6.60277e-14 2.06715 0 180 0 -180 0 180 0 0
0 180 0 -180 0 -0 0 -0 1.85947e-13 -36.7566 0 -180 0 -0 0 0 0 180
0 0 0 -180 0 -180 0 -0 3.40024e-14 -154.976 0 -0 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 0 4.65907e-14 21.8848 0 -0 0 -0 0 180 0 180
0 0 0 0 0 0 0 -180 0.176193 -69.918 0 -180 0 0 0 0 0 0
0 180 0 180 0 180 0 -0 1.19059 142.739 0 -0 0 180 0 180 0 180
inside=0 lambda=0.647 phi=5 theta=15
0 -0 0 -180 0 0 0 0 0.172321 -69.7997 0 0 0 -0 0 -180 0 0
0 180 0 -0 0 180 0 180 1.18663 142.737 0 180 0 180 0 -0 0 180
0 0 0 -0 0 -180 0 -180 0.001004 103.399 0 0 0 -180 0 180 0 0
0 180 0 -180 0 -0 0 -0 0.00110351 -51.7826 0 180 0 -0 0 0 0 180
0 0 0 -180 0 -180 0 -0 0.00100425 103.408 0 180 0 -180 0 0 0 0
0 180 0 -0 0 -0 0 -180 0.0011027 -51.6324 0 0 0 -0 0 180 0 180
