RSoft_BSDF_File_Version 2
1 0 5 2 1 0.365714
0.3 0.3
-1 1
-1 1
1 0.647 0.647
10 0 45 0.5
4 0 45
Begin_Dispersion_Data
0.647 1.45662 0 1 0 0
End_Dispersion_Data
inside=0 lambda=0.647 phi=0 theta=0
0 -180 0 -180 0 -180 0 0 0.0892171 56.2713 0 0 0 -180 0 -180 0 -180
0 0 0 0 0 0 0 -180 1.20209 -118.779 0 -180 0 0 0 0 0 0
0 -180 0 -0 0 0 0 0 6.06095e-13 -74.8319 0 0 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 0 7.65238e-13 -118.36 0 -0 0 -180 0 180 0 0
0 -180 0 -0 0 0 0 -180 7.21327e-14 142.689 0 -180 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 180 2.57606e-13 102.975 0 -180 0 -180 0 -180 0 0
0 -180 0 0 0 -180 0 -180 0.0892171 56.2713 0 -180 0 -180 0 0 0 -180
0 0 0 -180 0 0 0 0 1.20209 -118.779 0 0 0 0 0 -180 0 0
inside=0 lambda=0.647 phi=0 theta=15
0 -180 0 -180 0 -180 0 0 0.0892171 56.2713 0 0 0 -180 0 -180 0 -180
0 0 0 0 0 0 0 -180 1.20209 -118.779 0 -180 0 0 0 0 0 0
0 -180 0 -0 0 0 0 0 6.06095e-13 -74.8319 0 0 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 0 7.65238e-13 -118.36 0 -0 0 -180 0 180 0 0
0 -180 0 -0 0 0 0 -180 7.21327e-14 142.689 0 -180 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 180 2.57606e-13 102.975 0 -180 0 -180 0 -180 0 0
0 -180 0 0 0 -180 0 -180 0.0892171 56.2713 0 -180 0 -180 0 0 0 -180
0 0 0 -180 0 0 0 0 1.20209 -118.779 0 0 0 0 0 -180 0 0
inside=0 lambda=0.647 phi=0 theta=30
0 -180 0 -180 0 -180 0 0 0.0892171 56.2713 0 0 0 -180 0 -180 0 -180
0 0 0 0 0 0 0 -180 1.20209 -118.779 0 -180 0 0 0 0 0 0
0 -180 0 -0 0 0 0 0 6.06095e-13 -74.8319 0 0 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 0 7.65238e-13 -118.36 0 -0 0 -180 0 180 0 0
0 -180 0 -0 0 0 0 -180 7.21327e-14 142.689 0 -180 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 180 2.57606e-13 102.975 0 -180 0 -180 0 -180 0 0
0 -180 0 0 0 -180 0 -180 0.0892171 56.2713 0 -180 0 -180 0 0 0 -180
0 0 0 -180 0 0 0 0 1.20209 -118.779 0 0 0 0 0 -180 0 0
inside=0 lambda=0.647 phi=0 theta=45
0 -180 0 -180 0 -180 0 0 0.0892171 56.2713 0 0 0 -180 0 -180 0 -180
0 0 0 0 0 0 0 -180 1.20209 -118.779 0 -180 0 0 0 0 0 0
0 -180 0 -0 0 0 0 0 6.06095e-13 -74.8319 0 0 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 0 7.65238e-13 -118.36 0 -0 0 -180 0 180 0 0
0 -180 0 -0 0 0 0 -180 7.21327e-14 142.689 0 -180 0 0 0 -0 0 -180
0 0 0 180 0 -180 0 180 2.57606e-13 102.975 0 -180 0 -180 0 -180 0 0
0 -180 0 0 0 -180 0 -180 0.0892171 56.2713 0 -180 0 -180 0 0 0 -180
0 0 0 -180 0 0 0 0 1.20209 -118.779 0 0 0 0 0 -180 0 0
inside=0 lambda=0.647 phi=5 theta=0
0 -180 0 -180 0 -180 0 0 0.0918551 55.2427 0 0 0 -180 0 -180 0 -180
0 0 0 0 0 0 0 -180 1.19921 -120.125 0 -180 0 0 0 0 0 0
0 -180 0 -180 0 0 0 0 9.12193e-14 -1.34197 0 0 0 0 0 0 0 -180
0 0 0 -0 0 -180 0 0 7.95256e-13 -2.21072 0 180 0 -180 0 180 0 0
0 -180 0 -180 0 0 0 180 1.72208e-13 -87.7765 0 180 0 0 0 0 0 -180
0 0 0 0 0 -180 0 0 8.97562e-13 -32.7564 0 -0 0 -180 0 -180 0 0
0 -180 0 0 0 -180 0 -180 0.0940168 55.6044 0 -180 0 -180 0 0 0 -180
0 0 0 -180 0 0 0 0 1.20415 -120.167 0 0 0 0 0 -180 0 0
inside=0 lambda=0.647 phi=5 theta=15
0 -180 0 -180 0 -180 0 0 0.0920002 55.2672 0 0 0 -180 0 -180 0 -180
